iteration iterationBirth density dbh height
516 0 12.4104 28.7586 5.466
516 0 12.2452 28.4861 5.43621
516 0 12.08 28.2149 5.40642
516 0 11.9148 27.9448 5.37664
516 0 11.7496 27.676 5.34687
516 0 11.5844 27.4084 5.31712
516 0 11.4192 27.1421 5.2874
516 0 11.254 26.8772 5.25769
516 0 11.0888 26.6136 5.22802
516 0 10.9236 26.3515 5.19839
516 0 10.7584 26.0908 5.16879
516 0 10.5932 25.8316 5.13924
516 0 10.428 25.574 5.10974
516 0 10.2628 25.3179 5.08029
516 0 10.0976 25.0635 5.05091
516 0 9.93236 24.8108 5.0216
516 0 9.76716 24.5598 4.99236
516 0 9.60196 24.3105 4.9632
516 0 9.43675 24.0632 4.93413
516 0 9.27155 23.8177 4.90516
516 0 9.10635 23.5741 4.87629
516 0 8.94115 23.3326 4.84754
516 0 8.77595 23.0931 4.8189
516 0 8.61074 22.8558 4.7904
516 0 8.44554 22.6207 4.76204
516 0 8.28034 22.3878 4.73382
516 0 8.11514 22.1573 4.70576
516 0 7.94993 21.9291 4.67788
516 0 7.78473 21.7035 4.65017
516 0 7.61953 21.4804 4.62266
516 0 7.45433 21.2599 4.59534
516 0 7.28913 21.0421 4.56825
516 0 7.12392 20.8271 4.54139
516 0 6.95872 20.615 4.51476
516 0 6.79352 20.4058 4.4884
516 0 6.62832 20.1996 4.4623
516 0 6.46311 19.9966 4.43649
516 0 6.29791 19.7969 4.41098
516 0 6.13271 19.6004 4.38579
516 0 5.96751 19.4073 4.36093
516 0 5.80231 19.2178 4.33642
516 0 5.6371 19.0319 4.31227
516 0 5.4719 18.8497 4.28851
516 0 5.3067 18.6713 4.26516
516 0 5.1415 18.4968 4.24222
516 0 4.97629 18.3264 4.21973
516 0 4.81109 18.16 4.1977
516 0 4.64589 17.998 4.17614
516 0 4.48069 17.8403 4.15509
516 0 4.31549 17.6871 4.13455
516 0 4.15028 17.5384 4.11456
516 0 3.98508 17.3944 4.09513
516 0 3.81988 17.2553 4.07628
516 0 3.65468 17.121 4.05804
516 0 3.48948 16.9918 4.04042
516 0 3.32427 16.8677 4.02345
516 0 3.15907 16.7489 4.00715
516 0 2.99387 16.6354 3.99153
516 0 2.82867 16.5274 3.97663
516 0 2.66346 16.425 3.96245
516 0 2.49826 16.3282 3.94903
516 0 2.33306 16.2372 3.93637
516 0 2.16786 16.152 3.9245
516 0 2.00266 16.0728 3.91344
516 0 1.83745 15.9997 3.90321
516 0 1.67225 15.9327 3.89381
516 0 1.50705 15.8719 3.88528
516 28 0.012474 16.0051 3.90396
516 98 0.00464265 19.1086 4.32225
517 0 26.0873 53.5871 7.81446
517 0 25.9224 53.2739 7.7882
517 0 25.7574 52.9609 7.76189
517 0 25.5924 52.6481 7.73553
517 0 25.4274 52.3355 7.70912
517 0 25.2624 52.0231 7.68265
517 0 25.0975 51.7108 7.65614
517 0 24.9325 51.3988 7.62958
517 0 24.7675 51.087 7.60296
517 0 24.6025 50.7754 7.5763
517 0 24.4375 50.4641 7.54958
517 0 24.2725 50.1529 7.52281
517 0 24.1076 49.842 7.49599
517 0 23.9426 49.5313 7.46912
517 0 23.7776 49.2208 7.44219
517 0 23.6126 48.9105 7.41522
517 0 23.4476 48.6005 7.38819
517 0 23.2827 48.2908 7.36111
517 0 23.1177 47.9813 7.33398
517 0 22.9527 47.672 7.30679
517 0 22.7877 47.363 7.27956
517 0 22.6227 47.0543 7.25227
517 0 22.4577 46.7458 7.22493
517 0 22.2928 46.4376 7.19753
517 0 22.1278 46.1297 7.17008
517 0 21.9628 45.8221 7.14259
517 0 21.7978 45.5148 7.11503
517 0 21.6328 45.2077 7.08743
517 0 21.4679 44.901 7.05977
517 0 21.3029 44.5946 7.03206
517 0 21.1379 44.2885 7.0043
517 0 20.9729 43.9827 6.97649
517 0 20.8079 43.6772 6.94862
517 0 20.6429 43.3721 6.9207
517 0 20.478 43.0673 6.89273
517 0 20.313 42.7629 6.8647
517 0 20.148 42.4588 6.83663
517 0 19.983 42.1551 6.8085
517 0 19.818 41.8517 6.78032
517 0 19.6531 41.5488 6.75208
517 0 19.4881 41.2462 6.7238
517 0 19.3231 40.944 6.69547
517 0 19.1581 40.6422 6.66708
517 0 18.9931 40.3408 6.63864
517 0 18.8281 40.0399 6.61016
517 0 18.6632 39.7394 6.58162
517 0 18.4982 39.4393 6.55303
517 0 18.3332 39.1397 6.52439
517 0 18.1682 38.8405 6.49571
517 0 18.0032 38.5418 6.46697
517 0 17.8383 38.2436 6.43819
517 0 17.6733 37.9459 6.40936
517 0 17.5083 37.6487 6.38048
517 0 17.3433 37.352 6.35156
517 0 17.1783 37.0559 6.32258
517 0 17.0133 36.7603 6.29357
517 0 16.8484 36.4652 6.26451
517 0 16.6834 36.1707 6.2354
517 0 16.5184 35.8768 6.20625
517 0 16.3534 35.5835 6.17706
517 0 16.1884 35.2907 6.14783
517 0 16.0234 34.9987 6.11855
517 0 15.8585 34.7072 6.08924
517 0 15.6935 34.4164 6.05989
517 0 15.5285 34.1263 6.0305
517 0 15.3635 33.8369 6.00107
517 0 15.1985 33.5481 5.97161
517 0 15.0336 33.2601 5.94211
517 0 14.8686 32.9729 5.91259
517 0 14.7036 32.6864 5.88303
517 0 14.5386 32.4007 5.85344
517 0 14.3736 32.1157 5.82382
517 0 14.2086 31.8316 5.79418
517 0 14.0437 31.5484 5.76451
517 0 13.8787 31.266 5.73482
517 0 13.7137 30.9845 5.70511
517 0 13.5487 30.7039 5.67539
517 0 13.3837 30.4243 5.64564
517 0 13.2188 30.1456 5.61588
517 0 13.0538 29.8679 5.58612
517 0 12.8888 29.5912 5.55634
517 0 12.7238 29.3156 5.52655
517 0 12.5588 29.041 5.49677
517 0 12.3938 28.7675 5.46698
517 0 12.2289 28.4952 5.4372
517 0 12.0639 28.224 5.40742
517 0 11.8989 27.954 5.37766
517 0 11.7339 27.6853 5.3479
517 0 11.5689 27.4178 5.31817
517 0 11.404 27.1516 5.28846
517 0 11.239 26.8868 5.25877
517 0 11.074 26.6233 5.22911
517 0 10.909 26.3613 5.19949
517 0 10.744 26.1007 5.16991
517 0 10.579 25.8416 5.14037
517 0 10.4141 25.584 5.11089
517 0 10.2491 25.3281 5.08146
517 0 10.0841 25.0737 5.05209
517 0 9.91912 24.8211 5.0228
517 0 9.75414 24.5702 4.99358
517 0 9.58915 24.3211 4.96444
517 0 9.42417 24.0738 4.93539
517 0 9.25919 23.8284 4.90643
517 0 9.09421 23.585 4.87758
517 0 8.92923 23.3436 4.84885
517 0 8.76424 23.1042 4.82023
517 0 8.59926 22.867 4.79175
517 0 8.43428 22.632 4.7634
517 0 8.2693 22.3992 4.7352
517 0 8.10432 22.1688 4.70717
517 0 7.93933 21.9408 4.6793
517 0 7.77435 21.7152 4.65161
517 0 7.60937 21.4922 4.62412
517 0 7.44439 21.2719 4.59683
517 0 7.27941 21.0542 4.56976
517 0 7.11443 20.8393 4.54292
517 0 6.94944 20.6273 4.51631
517 0 6.78446 20.4182 4.48997
517 0 6.61948 20.2122 4.4639
517 0 6.4545 20.0093 4.43811
517 0 6.28952 19.8097 4.41262
517 0 6.12453 19.6133 4.38745
517 0 5.95955 19.4204 4.36261
517 0 5.79457 19.231 4.33813
517 0 5.62959 19.0452 4.31401
517 0 5.46461 18.8631 4.29027
517 0 5.29962 18.6848 4.26694
517 0 5.13464 18.5105 4.24402
517 0 4.96966 18.3402 4.22155
517 0 4.80468 18.174 4.19954
517 0 4.6397 18.012 4.17801
517 0 4.47471 17.8544 4.15698
517 0 4.30973 17.7013 4.13647
517 0 4.14475 17.5528 4.1165
517 0 3.97977 17.4089 4.09709
517 0 3.81479 17.2699 4.07826
517 0 3.6498 17.1357 4.06004
517 0 3.48482 17.0066 4.04245
517 0 3.31984 16.8827 4.02549
517 0 3.15486 16.7639 4.00921
517 0 2.98988 16.6505 3.99362
517 0 2.82489 16.5426 3.97873
517 0 2.65991 16.4403 3.96457
517 0 2.49493 16.3436 3.95116
517 0 2.32995 16.2526 3.93852
517 0 2.16497 16.1676 3.92667
517 0 1.99999 16.0885 3.91563
517 0 1.835 16.0154 3.9054
517 0 1.67002 15.9485 3.89602
517 0 1.50504 15.8877 3.8875
517 28 0.0124574 16.0208 3.90616
517 98 0.00463646 19.1219 4.32397
518 0 26.0526 53.5919 7.81487
518 0 25.8878 53.2788 7.78861
518 0 25.723 52.9658 7.76231
518 0 25.5583 52.653 7.73595
518 0 25.3935 52.3405 7.70954
518 0 25.2288 52.0281 7.68308
518 0 25.064 51.7159 7.65657
518 0 24.8992 51.4039 7.63001
518 0 24.7345 51.0921 7.6034
518 0 24.5697 50.7806 7.57674
518 0 24.4049 50.4692 7.55002
518 0 24.2402 50.1581 7.52326
518 0 24.0754 49.8472 7.49644
518 0 23.9107 49.5365 7.46957
518 0 23.7459 49.2261 7.44265
518 0 23.5811 48.9159 7.41568
518 0 23.4164 48.6059 7.38866
518 0 23.2516 48.2962 7.36158
518 0 23.0868 47.9867 7.33445
518 0 22.9221 47.6775 7.30727
518 0 22.7573 47.3685 7.28004
518 0 22.5926 47.0598 7.25276
518 0 22.4278 46.7514 7.22542
518 0 22.263 46.4433 7.19803
518 0 22.0983 46.1354 7.17059
518 0 21.9335 45.8278 7.1431
518 0 21.7688 45.5205 7.11555
518 0 21.604 45.2135 7.08795
518 0 21.4392 44.9068 7.0603
518 0 21.2745 44.6004 7.03259
518 0 21.1097 44.2944 7.00483
518 0 20.9449 43.9886 6.97703
518 0 20.7802 43.6832 6.94916
518 0 20.6154 43.3781 6.92125
518 0 20.4507 43.0734 6.89328
518 0 20.2859 42.769 6.86526
518 0 20.1211 42.4649 6.83719
518 0 19.9564 42.1612 6.80907
518 0 19.7916 41.8579 6.7809
518 0 19.6268 41.555 6.75267
518 0 19.4621 41.2525 6.72439
518 0 19.2973 40.9503 6.69606
518 0 19.1326 40.6486 6.66768
518 0 18.9678 40.3473 6.63925
518 0 18.803 40.0464 6.61077
518 0 18.6383 39.7459 6.58224
518 0 18.4735 39.4459 6.55366
518 0 18.3088 39.1463 6.52503
518 0 18.144 38.8472 6.49635
518 0 17.9792 38.5486 6.46762
518 0 17.8145 38.2504 6.43885
518 0 17.6497 37.9528 6.41002
518 0 17.4849 37.6556 6.38115
518 0 17.3202 37.359 6.35223
518 0 17.1554 37.0629 6.32327
518 0 16.9907 36.7673 6.29426
518 0 16.8259 36.4723 6.26521
518 0 16.6611 36.1779 6.23611
518 0 16.4964 35.884 6.20697
518 0 16.3316 35.5907 6.17779
518 0 16.1668 35.2981 6.14856
518 0 16.0021 35.0061 6.1193
518 0 15.8373 34.7147 6.08999
518 0 15.6726 34.4239 6.06065
518 0 15.5078 34.1339 6.03127
518 0 15.343 33.8445 6.00185
518 0 15.1783 33.5559 5.9724
518 0 15.0135 33.2679 5.94291
518 0 14.8488 32.9807 5.91339
518 0 14.684 32.6943 5.88384
518 0 14.5192 32.4086 5.85427
518 0 14.3545 32.1238 5.82466
518 0 14.1897 31.8398 5.79503
518 0 14.0249 31.5566 5.76537
518 0 13.8602 31.2743 5.73569
518 0 13.6954 30.9928 5.706
518 0 13.5307 30.7123 5.67628
518 0 13.3659 30.4328 5.64655
518 0 13.2011 30.1541 5.6168
518 0 13.0364 29.8765 5.58704
518 0 12.8716 29.5999 5.55728
518 0 12.7068 29.3244 5.52751
518 0 12.5421 29.0499 5.49773
518 0 12.3773 28.7765 5.46796
518 0 12.2126 28.5042 5.43819
518 0 12.0478 28.2331 5.40843
518 0 11.883 27.9632 5.37867
518 0 11.7183 27.6946 5.34893
518 0 11.5535 27.4272 5.31921
518 0 11.3888 27.1611 5.28952
518 0 11.224 26.8963 5.25984
518 0 11.0592 26.633 5.2302
518 0 10.8945 26.371 5.20059
518 0 10.7297 26.1105 5.17103
518 0 10.5649 25.8515 5.14151
518 0 10.4002 25.594 5.11204
518 0 10.2354 25.3382 5.08263
518 0 10.0707 25.084 5.05328
518 0 9.90589 24.8314 5.024
518 0 9.74113 24.5806 4.99479
518 0 9.57637 24.3316 4.96567
518 0 9.41161 24.0844 4.93664
518 0 9.24684 23.8392 4.9077
518 0 9.08208 23.5958 4.87887
518 0 8.91732 23.3545 4.85015
518 0 8.75256 23.1153 4.82156
518 0 8.5878 22.8782 4.79309
518 0 8.42303 22.6433 4.76476
518 0 8.25827 22.4106 4.73659
518 0 8.09351 22.1803 4.70857
518 0 7.92875 21.9524 4.68072
518 0 7.76399 21.727 4.65306
518 0 7.59922 21.5041 4.62559
518 0 7.43446 21.2838 4.59832
518 0 7.2697 21.0663 4.57127
518 0 7.10494 20.8515 4.54444
518 0 6.94018 20.6396 4.51786
518 0 6.77542 20.4307 4.49154
518 0 6.61065 20.2248 4.46549
518 0 6.44589 20.022 4.43973
518 0 6.28113 19.8225 4.41426
518 0 6.11637 19.6263 4.38911
518 0 5.95161 19.4335 4.3643
518 0 5.78684 19.2442 4.33983
518 0 5.62208 19.0585 4.31574
518 0 5.45732 18.8765 4.29202
518 0 5.29256 18.6984 4.26871
518 0 5.1278 18.5241 4.24582
518 0 4.96303 18.3539 4.22338
518 0 4.79827 18.1879 4.20139
518 0 4.63351 18.0261 4.17988
518 0 4.46875 17.8686 4.15887
518 0 4.30399 17.7156 4.13838
518 0 4.13922 17.5672 4.11843
518 0 3.97446 17.4234 4.09905
518 0 3.8097 17.2845 4.08024
518 0 3.64494 17.1504 4.06204
518 0 3.48018 17.0214 4.04447
518 0 3.31541 16.8976 4.02754
518 0 3.15065 16.7789 4.01127
518 0 2.98589 16.6657 3.9957
518 0 2.82113 16.5578 3.98083
518 0 2.65637 16.4556 3.96669
518 0 2.4916 16.3589 3.9533
518 0 2.32684 16.2681 3.94068
518 0 2.16208 16.1831 3.92884
518 0 1.99732 16.1041 3.91781
518 0 1.83256 16.0311 3.9076
518 0 1.66779 15.9642 3.89823
518 0 1.50303 15.9035 3.88972
518 28 0.0124407 16.0364 3.90835
518 98 0.00463028 19.1351 4.32569
519 0 26.0178 53.5968 7.81528
519 0 25.8533 53.2837 7.78903
519 0 25.6887 52.9708 7.76272
519 0 25.5242 52.658 7.73637
519 0 25.3597 52.3455 7.70996
519 0 25.1951 52.0331 7.68351
519 0 25.0306 51.721 7.657
519 0 24.866 51.409 7.63044
519 0 24.7015 51.0973 7.60384
519 0 24.5369 50.7857 7.57718
519 0 24.3724 50.4744 7.55047
519 0 24.2079 50.1633 7.52371
519 0 24.0433 49.8525 7.49689
519 0 23.8788 49.5418 7.47003
519 0 23.7142 49.2314 7.44311
519 0 23.5497 48.9212 7.41615
519 0 23.3852 48.6113 7.38913
519 0 23.2206 48.3016 7.36206
519 0 23.0561 47.9922 7.33493
519 0 22.8915 47.683 7.30776
519 0 22.727 47.3741 7.28053
519 0 22.5624 47.0654 7.25325
519 0 22.3979 46.757 7.22592
519 0 22.2334 46.4489 7.19853
519 0 22.0688 46.1411 7.17109
519 0 21.9043 45.8335 7.1436
519 0 21.7397 45.5262 7.11606
519 0 21.5752 45.2193 7.08847
519 0 21.4106 44.9126 7.06082
519 0 21.2461 44.6063 7.03312
519 0 21.0816 44.3002 7.00537
519 0 20.917 43.9945 6.97757
519 0 20.7525 43.6892 6.94971
519 0 20.5879 43.3841 6.9218
519 0 20.4234 43.0794 6.89384
519 0 20.2588 42.7751 6.86583
519 0 20.0943 42.4711 6.83776
519 0 19.9298 42.1674 6.80964
519 0 19.7652 41.8642 6.78147
519 0 19.6007 41.5613 6.75325
519 0 19.4361 41.2588 6.72498
519 0 19.2716 40.9567 6.69666
519 0 19.1071 40.655 6.66829
519 0 18.9425 40.3537 6.63986
519 0 18.778 40.0529 6.61139
519 0 18.6134 39.7525 6.58286
519 0 18.4489 39.4525 6.55429
519 0 18.2843 39.153 6.52567
519 0 18.1198 38.8539 6.49699
519 0 17.9553 38.5553 6.46827
519 0 17.7907 38.2572 6.4395
519 0 17.6262 37.9596 6.41069
519 0 17.4616 37.6625 6.38182
519 0 17.2971 37.3659 6.35291
519 0 17.1325 37.0699 6.32396
519 0 16.968 36.7744 6.29496
519 0 16.8035 36.4794 6.26591
519 0 16.6389 36.185 6.23682
519 0 16.4744 35.8912 6.20769
519 0 16.3098 35.598 6.17851
519 0 16.1453 35.3054 6.1493
519 0 15.9807 35.0135 6.12004
519 0 15.8162 34.7221 6.09074
519 0 15.6517 34.4315 6.06141
519 0 15.4871 34.1415 6.03204
519 0 15.3226 33.8522 6.00263
519 0 15.158 33.5636 5.97319
519 0 14.9935 33.2757 5.94371
519 0 14.829 32.9886 5.9142
519 0 14.6644 32.7022 5.88466
519 0 14.4999 32.4166 5.85509
519 0 14.3353 32.1318 5.8255
519 0 14.1708 31.8479 5.79588
519 0 14.0062 31.5648 5.76623
519 0 13.8417 31.2825 5.73656
519 0 13.6772 31.0012 5.70688
519 0 13.5126 30.7207 5.67717
519 0 13.3481 30.4412 5.64745
519 0 13.1835 30.1627 5.61772
519 0 13.019 29.8852 5.58797
519 0 12.8544 29.6086 5.55822
519 0 12.6899 29.3331 5.52846
519 0 12.5254 29.0587 5.4987
519 0 12.3608 28.7854 5.46894
519 0 12.1963 28.5133 5.43918
519 0 12.0317 28.2423 5.40943
519 0 11.8672 27.9724 5.37969
519 0 11.7026 27.7039 5.34997
519 0 11.5381 27.4366 5.32026
519 0 11.3736 27.1706 5.29057
519 0 11.209 26.9059 5.26092
519 0 11.0445 26.6426 5.23129
519 0 10.8799 26.3807 5.2017
519 0 10.7154 26.1203 5.17215
519 0 10.5509 25.8614 5.14264
519 0 10.3863 25.6041 5.11319
519 0 10.2218 25.3483 5.08379
519 0 10.0572 25.0942 5.05446
519 0 9.89268 24.8417 5.0252
519 0 9.72814 24.591 4.99601
519 0 9.5636 24.3421 4.9669
519 0 9.39906 24.0951 4.93789
519 0 9.23452 23.8499 4.90897
519 0 9.06997 23.6067 4.88016
519 0 8.90543 23.3655 4.85146
519 0 8.74089 23.1263 4.82288
519 0 8.57635 22.8893 4.79443
519 0 8.4118 22.6545 4.76613
519 0 8.24726 22.422 4.73797
519 0 8.08272 22.1918 4.70997
519 0 7.91818 21.964 4.68215
519 0 7.75363 21.7387 4.6545
519 0 7.58909 21.5159 4.62705
519 0 7.42455 21.2958 4.5998
519 0 7.26001 21.0784 4.57277
519 0 7.09547 20.8637 4.54597
519 0 6.93092 20.6519 4.51941
519 0 6.76638 20.4431 4.49311
519 0 6.60184 20.2374 4.46708
519 0 6.4373 20.0347 4.44134
519 0 6.27275 19.8353 4.4159
519 0 6.10821 19.6392 4.39077
519 0 5.94367 19.4465 4.36598
519 0 5.77913 19.2573 4.34154
519 0 5.61459 19.0718 4.31746
519 0 5.45004 18.8899 4.29377
519 0 5.2855 18.7119 4.27049
519 0 5.12096 18.5378 4.24762
519 0 4.95642 18.3677 4.2252
519 0 4.79187 18.2018 4.20323
519 0 4.62733 18.0401 4.18175
519 0 4.46279 17.8827 4.16076
519 0 4.29825 17.7298 4.14029
519 0 4.1337 17.5815 4.12037
519 0 3.96916 17.4379 4.101
519 0 3.80462 17.2991 4.08222
519 0 3.64008 17.1651 4.06404
519 0 3.47554 17.0362 4.04649
519 0 3.31099 16.9125 4.02958
519 0 3.14645 16.7939 4.01333
519 0 2.98191 16.6807 3.99778
519 0 2.81737 16.573 3.98293
519 0 2.65282 16.4708 3.9688
519 0 2.48828 16.3743 3.95543
519 0 2.32374 16.2835 3.94282
519 0 2.1592 16.1986 3.931
519 0 1.99466 16.1197 3.91998
519 0 1.83011 16.0467 3.90979
519 0 1.66557 15.9799 3.90043
519 0 1.50103 15.9193 3.89193
519 28 0.0124242 16.0521 3.91054
519 98 0.00462411 19.1484 4.32741
520 0 25.9831 53.6017 7.81569
520 0 25.8188 53.2886 7.78944
520 0 25.6545 52.9757 7.76314
520 0 25.4902 52.663 7.73679
520 0 25.3258 52.3505 7.71038
520 0 25.1615 52.0381 7.68393
520 0 24.9972 51.726 7.65743
520 0 24.8329 51.4141 7.63088
520 0 24.6686 51.1024 7.60427
520 0 24.5042 50.7909 7.57762
520 0 24.3399 50.4796 7.55091
520 0 24.1756 50.1685 7.52416
520 0 24.0113 49.8577 7.49735
520 0 23.8469 49.5471 7.47049
520 0 23.6826 49.2367 7.44358
520 0 23.5183 48.9266 7.41661
520 0 23.354 48.6167 7.3896
520 0 23.1896 48.307 7.36253
520 0 23.0253 47.9976 7.33541
520 0 22.861 47.6885 7.30824
520 0 22.6967 47.3796 7.28102
520 0 22.5324 47.0709 7.25374
520 0 22.368 46.7626 7.22641
520 0 22.2037 46.4545 7.19903
520 0 22.0394 46.1467 7.1716
520 0 21.8751 45.8392 7.14411
520 0 21.7107 45.532 7.11658
520 0 21.5464 45.2251 7.08899
520 0 21.3821 44.9184 7.06135
520 0 21.2178 44.6121 7.03365
520 0 21.0535 44.3061 7.0059
520 0 20.8891 44.0005 6.97811
520 0 20.7248 43.6951 6.95025
520 0 20.5605 43.3901 6.92235
520 0 20.3962 43.0855 6.89439
520 0 20.2318 42.7811 6.86639
520 0 20.0675 42.4772 6.83833
520 0 19.9032 42.1736 6.81022
520 0 19.7389 41.8704 6.78205
520 0 19.5745 41.5676 6.75384
520 0 19.4102 41.2651 6.72557
520 0 19.2459 40.9631 6.69726
520 0 19.0816 40.6614 6.66889
520 0 18.9173 40.3602 6.64047
520 0 18.7529 40.0594 6.612
520 0 18.5886 39.759 6.58349
520 0 18.4243 39.4591 6.55492
520 0 18.26 39.1596 6.5263
520 0 18.0956 38.8606 6.49764
520 0 17.9313 38.5621 6.46892
520 0 17.767 38.264 6.44016
520 0 17.6027 37.9665 6.41135
520 0 17.4383 37.6694 6.38249
520 0 17.274 37.3729 6.35359
520 0 17.1097 37.0769 6.32464
520 0 16.9454 36.7814 6.29565
520 0 16.7811 36.4865 6.26661
520 0 16.6167 36.1922 6.23753
520 0 16.4524 35.8985 6.20841
520 0 16.2881 35.6053 6.17924
520 0 16.1238 35.3128 6.15003
520 0 15.9594 35.0209 6.12078
520 0 15.7951 34.7296 6.0915
520 0 15.6308 34.439 6.06217
520 0 15.4665 34.1491 6.03281
520 0 15.3021 33.8598 6.00341
520 0 15.1378 33.5713 5.97398
520 0 14.9735 33.2835 5.94451
520 0 14.8092 32.9964 5.91501
520 0 14.6449 32.7101 5.88548
520 0 14.4805 32.4246 5.85592
520 0 14.3162 32.1399 5.82634
520 0 14.1519 31.856 5.79673
520 0 13.9876 31.573 5.76709
520 0 13.8232 31.2908 5.73743
520 0 13.6589 31.0095 5.70776
520 0 13.4946 30.7291 5.67806
520 0 13.3303 30.4497 5.64835
520 0 13.166 30.1713 5.61863
520 0 13.0016 29.8938 5.5889
520 0 12.8373 29.6173 5.55916
520 0 12.673 29.3419 5.52941
520 0 12.5087 29.0676 5.49966
520 0 12.3443 28.7944 5.46991
520 0 12.18 28.5223 5.44017
520 0 12.0157 28.2514 5.41043
520 0 11.8514 27.9817 5.38071
520 0 11.687 27.7132 5.351
520 0 11.5227 27.4459 5.3213
520 0 11.3584 27.18 5.29163
520 0 11.1941 26.9154 5.26199
520 0 11.0298 26.6523 5.23238
520 0 10.8654 26.3905 5.2028
520 0 10.7011 26.1302 5.17327
520 0 10.5368 25.8714 5.14378
520 0 10.3725 25.6141 5.11434
520 0 10.2081 25.3584 5.08496
520 0 10.0438 25.1044 5.05564
520 0 9.87949 24.8521 5.0264
520 0 9.71517 24.6015 4.99723
520 0 9.55085 24.3527 4.96814
520 0 9.38653 24.1057 4.93914
520 0 9.2222 23.8606 4.91024
520 0 9.05788 23.6175 4.88144
520 0 8.89356 23.3764 4.85276
520 0 8.72923 23.1374 4.8242
520 0 8.56491 22.9005 4.79578
520 0 8.40059 22.6658 4.76749
520 0 8.23627 22.4334 4.73935
520 0 8.07194 22.2033 4.71137
520 0 7.90762 21.9756 4.68357
520 0 7.7433 21.7504 4.65594
520 0 7.57897 21.5278 4.62851
520 0 7.41465 21.3078 4.60129
520 0 7.25033 21.0904 4.57428
520 0 7.08601 20.8759 4.5475
520 0 6.92168 20.6643 4.52096
520 0 6.75736 20.4556 4.49468
520 0 6.59304 20.2499 4.46868
520 0 6.42871 20.0474 4.44295
520 0 6.26439 19.8481 4.41753
520 0 6.10007 19.6521 4.39243
520 0 5.93575 19.4596 4.36766
520 0 5.77142 19.2705 4.34324
520 0 5.6071 19.0851 4.31919
520 0 5.44278 18.9033 4.29552
520 0 5.27845 18.7254 4.27226
520 0 5.11413 18.5515 4.24942
520 0 4.94981 18.3815 4.22702
520 0 4.78548 18.2157 4.20507
520 0 4.62116 18.0541 4.18361
520 0 4.45684 17.8968 4.16265
520 0 4.29252 17.7441 4.1422
520 0 4.12819 17.5959 4.1223
520 0 3.96387 17.4524 4.10296
520 0 3.79955 17.3136 4.08419
520 0 3.63522 17.1798 4.06604
520 0 3.4709 17.051 4.0485
520 0 3.30658 16.9274 4.03161
520 0 3.14226 16.8089 4.01539
520 0 2.97793 16.6958 3.99985
520 0 2.81361 16.5882 3.98502
520 0 2.64929 16.4861 3.97092
520 0 2.48496 16.3897 3.95756
520 0 2.32064 16.299 3.94497
520 0 2.15632 16.2141 3.93316
520 0 1.992 16.1352 3.92216
520 0 1.82767 16.0624 3.91198
520 0 1.66335 15.9956 3.90263
520 0 1.49903 15.9351 3.89414
520 28 0.0124076 16.0677 3.91273
520 98 0.00461794 19.1616 4.32913
521 0 25.9485 53.6066 7.8161
521 0 25.7844 53.2935 7.78985
521 0 25.6203 52.9806 7.76355
521 0 25.4562 52.668 7.73721
521 0 25.2921 52.3555 7.71081
521 0 25.128 52.0432 7.68436
521 0 24.9639 51.7311 7.65786
521 0 24.7998 51.4192 7.63131
521 0 24.6357 51.1075 7.60471
521 0 24.4716 50.796 7.57806
521 0 24.3075 50.4848 7.55136
521 0 24.1434 50.1738 7.5246
521 0 23.9792 49.8629 7.4978
521 0 23.8151 49.5524 7.47094
521 0 23.651 49.242 7.44404
521 0 23.4869 48.9319 7.41708
521 0 23.3228 48.622 7.39007
521 0 23.1587 48.3124 7.363
521 0 22.9946 48.0031 7.33589
521 0 22.8305 47.6939 7.30872
521 0 22.6664 47.3851 7.2815
521 0 22.5023 47.0765 7.25423
521 0 22.3382 46.7682 7.22691
521 0 22.1741 46.4601 7.19953
521 0 22.01 46.1524 7.1721
521 0 21.8459 45.8449 7.14462
521 0 21.6818 45.5377 7.11709
521 0 21.5177 45.2308 7.08951
521 0 21.3536 44.9242 7.06187
521 0 21.1895 44.618 7.03418
521 0 21.0254 44.312 7.00644
521 0 20.8613 44.0064 6.97864
521 0 20.6972 43.7011 6.9508
521 0 20.5331 43.3961 6.9229
521 0 20.369 43.0915 6.89495
521 0 20.2049 42.7872 6.86695
521 0 20.0408 42.4833 6.83889
521 0 19.8767 42.1798 6.81079
521 0 19.7125 41.8766 6.78263
521 0 19.5484 41.5738 6.75442
521 0 19.3843 41.2714 6.72616
521 0 19.2202 40.9694 6.69785
521 0 19.0561 40.6678 6.66949
521 0 18.892 40.3666 6.64108
521 0 18.7279 40.0659 6.61262
521 0 18.5638 39.7656 6.58411
521 0 18.3997 39.4657 6.55555
521 0 18.2356 39.1663 6.52694
521 0 18.0715 38.8673 6.49828
521 0 17.9074 38.5688 6.46957
521 0 17.7433 38.2708 6.44082
521 0 17.5792 37.9733 6.41201
521 0 17.4151 37.6763 6.38317
521 0 17.251 37.3798 6.35427
521 0 17.0869 37.0839 6.32533
521 0 16.9228 36.7885 6.29634
521 0 16.7587 36.4937 6.26731
521 0 16.5946 36.1994 6.23824
521 0 16.4305 35.9057 6.20912
521 0 16.2664 35.6126 6.17996
521 0 16.1023 35.3201 6.15077
521 0 15.9382 35.0283 6.12153
521 0 15.7741 34.7371 6.09225
521 0 15.61 34.4465 6.06293
521 0 15.4459 34.1567 6.03358
